537,見,ㄐㄧㄢˋ
538,見,ㄒㄧㄢˋ
539,解,ㄐㄧㄝˇ
540,解,ㄒㄧㄝˋ
541,等,ㄉㄥˇ
542,部,ㄅㄨˋ
543,原,ㄩㄢˊ
544,月,ㄩㄝˋ
545,美,ㄇㄟˇ
546,先,ㄒㄧㄢ
549,管,ㄍㄨㄢˇ
551,區,ㄡ
552,區,ㄑㄩ
553,錯,ㄘㄨㄛˋ
554,音,ㄧㄣ
555,否,ㄆㄧˇ
557,否,ㄈㄡˇ
558,啊,ㄚ
559,啊,ㄚ˙
560,找,ㄓㄠˇ
561,網,ㄨㄤˇ
568,樂,ㄩㄝˋ
569,樂,ㄧㄠˋ
570,樂,ㄌㄜˋ
571,讓,ㄖㄤˋ
572,通,ㄊㄨㄥ
573,入,ㄖㄨˋ
574,期,ㄑㄧˊ
575,選,ㄒㄩㄢˇ
576,較,ㄐㄩㄝˊ
577,較,ㄐㄧㄠˋ
578,四,ㄙˋ
579,場,ㄔㄤˇ
580,由,ㄧㄡˊ
581,書,ㄕㄨ
582,它,ㄊㄚ
583,快,ㄎㄨㄞˋ
584,從,ㄘㄨㄥ
585,從,ㄘㄨㄥˊ
586,歡,ㄏㄨㄢ
587,數,ㄕㄨˇ
588,數,ㄕㄨˋ
589,數,ㄕㄨㄛˋ
590,表,ㄅㄧㄠˇ
591,怎,ㄗㄣˇ
592,至,ㄓˋ
593,立,ㄌㄧˋ
594,內,ㄋㄟˋ
597,合,ㄏㄜˊ
601,合,ㄍㄜˇ
603,目,ㄇㄨˋ
604,望,ㄨㄤˋ
605,認,ㄖㄣˋ
606,幾,ㄐㄧ
608,幾,ㄐㄧˇ
609,社,ㄕㄜˋ
610,告,ㄍㄨˋ
611,告,ㄍㄠˋ
612,更,ㄍㄥ
613,更,ㄍㄥˋ
615,更,ㄐㄧㄥ
616,版,ㄅㄢˇ
617,度,ㄉㄨˋ
618,度,ㄉㄨㄛˋ
619,考,ㄎㄠˇ
620,喜,ㄒㄧˇ
621,頭,ㄊㄡˊ
646,難,ㄋㄢˋ
647,難,ㄋㄢˊ
651,光,ㄍㄨㄤ
652,買,ㄇㄞˇ
655,今,ㄐㄧㄣ
656,身,ㄕㄣ
657,許,ㄒㄩˇ
660,弟,ㄉㄧˋ
661,若,ㄖㄨㄛˋ
662,若,ㄖㄜˇ
663,算,ㄙㄨㄢˋ
668,記,ㄐㄧˋ
669,代,ㄉㄞˋ
670,統,ㄊㄨㄥˇ
671,處,ㄔㄨˇ
672,處,ㄔㄨˋ
673,完,ㄨㄢˊ
674,號,ㄏㄠˋ
675,號,ㄏㄠˊ
676,接,ㄐㄧㄝ
679,言,ㄧㄢˊ
680,政,ㄓㄥˋ
682,玩,ㄨㄢˋ
683,玩,ㄨㄢˊ
684,師,ㄕ
686,字,ㄗˋ
687,並,ㄅㄧㄥˋ
688,男,ㄋㄢˊ
689,計,ㄐㄧˋ
690,誰,ㄕㄨㄟˊ
693,誰,ㄕㄟˊ
694,山,ㄕㄢ
695,張,ㄓㄤ
696,黨,ㄉㄤˇ
698,每,ㄇㄟˇ
699,且,ㄑㄧㄝˇ
700,且,ㄐㄩ
701,結,ㄐㄧㄝˊ
702,改,ㄍㄞˇ
703,非,ㄈㄟ
704,星,ㄒㄧㄥ
705,連,ㄌㄧㄢˊ
706,哈,ㄏㄚ
707,建,ㄐㄧㄢˋ
708,放,ㄈㄤˋ
709,直,ㄓˊ
710,轉,ㄓㄨㄢˇ
711,轉,ㄓㄨㄢˋ
712,報,ㄅㄠˋ
713,活,ㄏㄨㄛˊ
714,設,ㄕㄜˋ
715,變,ㄅㄧㄢˋ
730,指,ㄓˇ
732,氣,ㄑㄧˋ
733,研,ㄧㄢˊ
735,陳,ㄔㄣˊ
736,試,ㄕˋ
738,西,ㄒㄧ
739,五,ㄨˇ
740,希,ㄒㄧ
741,取,ㄑㄩˇ
742,神,ㄕㄣˊ
743,化,ㄏㄨㄚˋ
744,物,ㄨˋ
747,王,ㄨㄤˊ
748,戰,ㄓㄢˋ
754,近,ㄐㄧㄣˋ
755,世,ㄕˋ
757,受,ㄕㄡˋ
762,義,ㄧˋ
763,反,ㄈㄢ
764,反,ㄈㄢˇ
765,單,ㄉㄢ
768,單,ㄕㄢˋ
771,單,ㄔㄢˊ
772,死,ㄙˇ
773,任,ㄖㄣˋ
774,任,ㄖㄣˊ
775,跟,ㄍㄣ
776,便,ㄅㄧㄢˋ
777,便,ㄆㄧㄢˊ
778,空,ㄎㄨㄥ
780,空,ㄎㄨㄥˋ
781,林,ㄌㄧㄣˊ
782,士,ㄕˋ
783,臺,ㄊㄞˊ
784,卻,ㄑㄩㄝˋ
785,北,ㄅㄟˇ
786,隊,ㄉㄨㄟˋ
787,功,ㄍㄨㄥ
788,必,ㄅㄧˋ
789,聲,ㄕㄥ
790,寫,ㄒㄧㄝˇ
791,平,ㄆㄧㄥˊ
792,影,ㄧㄥˇ
793,業,ㄧㄝˋ
794,金,ㄐㄧㄣ
795,檔,ㄉㄤˇ
797,片,ㄆㄧㄢ
798,片,ㄆㄧㄢˋ
799,討,ㄊㄠˇ
800,色,ㄙㄜˋ
801,容,ㄖㄨㄥˊ
802,央,ㄧㄤ
803,妳,ㄋㄧˇ
804,向,ㄒㄧㄤˋ
807,市,ㄕˋ
808,則,ㄗㄜˊ
809,員,ㄩㄢˊ
810,興,ㄒㄧㄥ
811,興,ㄒㄧㄥˋ
812,利,ㄌㄧˋ
813,強,ㄑㄧㄤˊ
814,強,ㄐㄧㄤˋ
815,白,ㄅㄞˊ
816,白,ㄅㄛˊ
817,價,ㄐㄧㄚˋ
818,安,ㄢ
820,呵,ㄏㄜ
821,特,ㄊㄜˋ
822,思,ㄙ
823,叫,ㄐㄧㄠˋ
824,總,ㄗㄨㄥˇ
826,辦,ㄅㄢˋ
828,保,ㄅㄠˇ
831,花,ㄏㄨㄚ
838,議,ㄧˋ
839,傳,ㄓㄨㄢˋ
844,傳,ㄔㄨㄢˊ
845,元,ㄩㄢˊ
847,求,ㄑㄧㄡˊ
850,份,ㄈㄣˋ
851,件,ㄐㄧㄢˋ
852,持,ㄔˊ
853,萬,ㄨㄢˋ
854,未,ㄨㄟˋ
855,究,ㄐㄧㄡˋ
856,決,ㄐㄩㄝˊ
857,投,ㄊㄡˊ
858,哪,ㄋㄚˇ
859,哪,ㄋㄨㄛˊ
860,哪,ㄋㄟˇ
861,喔,ㄛ
862,笑,ㄒㄧㄠˋ
865,貓,ㄇㄠ
868,組,ㄗㄨˇ
870,獨,ㄉㄨˊ
871,級,ㄐㄧˊ
874,走,ㄗㄡˇ
878,支,ㄓ
879,曾,ㄘㄥˊ
880,曾,ㄗㄥ
881,標,ㄅㄧㄠ
882,流,ㄌㄧㄡˊ
883,竹,ㄓㄨˊ
884,兄,ㄒㄩㄥ
885,阿,ㄚ
886,室,ㄕˋ
887,卡,ㄎㄚˇ
888,馬,ㄇㄚˇ
889,共,ㄍㄨㄥˋ
890,需,ㄒㄩ
894,海,ㄏㄞˇ
895,口,ㄎㄡˇ
896,門,ㄇㄣˊ
897,般,ㄅㄢ
898,般,ㄅㄛ
899,線,ㄒㄧㄢˋ
901,語,ㄩˇ
902,命,ㄇㄧㄥˋ
903,觀,ㄍㄨㄢ
904,觀,ㄍㄨㄢˋ
906,視,ㄕˋ
907,朋,ㄆㄥˊ
908,聯,ㄌㄧㄢˊ
909,參,ㄘㄢ
910,參,ㄙㄢ
911,格,ㄍㄜˊ
912,黃,ㄏㄨㄤˊ
913,錢,ㄑㄧㄢˊ
916,修,ㄒㄧㄡ
917,失,ㄕ
920,兒,ㄦˊ
923,住,ㄓㄨˋ
924,八,ㄅㄚ
927,腦,ㄋㄠˇ
928,板,ㄅㄢˇ
930,吃,ㄐㄧˊ
932,吃,ㄔ
937,另,ㄌㄧㄥˋ
938,換,ㄏㄨㄢˋ
939,即,ㄐㄧˊ
940,象,ㄒㄧㄤˋ
941,料,ㄌㄧㄠˋ
942,錄,ㄌㄨˋ
943,拿,ㄋㄚˊ
944,專,ㄓㄨㄢ
947,遠,ㄩㄢˇ
948,遠,ㄩㄢˋ
949,速,ㄙㄨˋ
952,基,ㄐㄧ
953,幫,ㄅㄤ
954,形,ㄒㄧㄥˊ
955,確,ㄑㄩㄝˋ
957,候,ㄏㄡˋ
958,裝,ㄓㄨㄤ
959,孩,ㄏㄞˊ
960,備,ㄅㄟˋ
961,歌,ㄍㄜ
962,界,ㄐㄧㄝˋ
963,除,ㄔㄨˊ
964,南,ㄋㄢˊ
965,器,ㄑㄧˋ
969,畫,ㄏㄨㄚˋ
970,訴,ㄙㄨˋ
981,差,ㄘ
982,差,ㄔㄚ
983,差,ㄔㄞ
984,講,ㄐㄧㄤˇ
985,類,ㄌㄟˋ
986,英,ㄧㄥ
987,案,ㄢˋ
988,帶,ㄉㄞˋ
989,久,ㄐㄧㄡˇ
990,乎,ㄏㄨ
991,掉,ㄉㄧㄠˋ
992,迷,ㄇㄧˊ
993,量,ㄌㄧㄤˋ
994,量,ㄌㄧㄤˊ
995,引,ㄧㄣˇ
996,整,ㄓㄥˇ
997,似,ㄙˋ
998,耶,ㄧㄝ
999,耶,ㄧㄝˊ
1000,奇,ㄑㄧˊ
1004,奇,ㄐㄧ
1005,制,ㄓˋ
1007,邊,ㄅㄧㄢ
1008,型,ㄒㄧㄥˊ
1009,超,ㄔㄠ
1010,識,ㄓˋ
1011,識,ㄕˋ
1013,雖,ㄙㄨㄟ
1014,怪,ㄍㄨㄞˋ
1015,飛,ㄈㄟ
1017,始,ㄕˇ
1018,品,ㄆㄧㄣˇ
1019,運,ㄩㄣˋ
1020,賽,ㄙㄞˋ
1021,費,ㄈㄟˋ
1022,夢,ㄇㄥˋ
1023,故,ㄍㄨˋ
1024,班,ㄅㄢ
1025,權,ㄑㄩㄢˊ
1026,破,ㄆㄛˋ
1027,驗,ㄧㄢˋ
1028,眼,ㄧㄢˇ
1031,滿,ㄇㄢˇ
1032,念,ㄋㄧㄢˋ
1034,造,ㄗㄠˋ
1036,軍,ㄐㄩㄣ
1037,精,ㄐㄧㄥ
1038,務,ㄨˋ
1039,留,ㄌㄧㄡˊ
1040,服,ㄈㄨˊ
1041,六,ㄌㄨˋ
1044,六,ㄌㄧㄡˋ
1045,圖,ㄊㄨˊ
1048,收,ㄕㄡ
1052,舍,ㄕㄜˇ
1056,舍,ㄕㄜˋ
1057,半,ㄅㄢˋ
1058,讀,ㄉㄨˊ
1059,願,ㄩㄢˋ
1060,李,ㄌㄧˇ
1061,底,ㄉㄧˇ
1062,約,ㄩㄝ
1063,雄,ㄒㄩㄥˊ
1064,課,ㄎㄜˋ
1065,答,ㄉㄚ
1070,答,ㄉㄚˊ
1071,令,ㄌㄧㄥˋ
1072,深,ㄕㄣ
1073,票,ㄆㄧㄠˋ
1074,達,ㄉㄚˊ
1075,演,ㄧㄢˇ
1076,早,ㄗㄠˇ
1077,賣,ㄇㄞˋ
1079,棒,ㄅㄤˋ
1082,夠,ㄍㄡˋ
1083,黑,ㄏㄜˋ
1086,黑,ㄏㄟ
1087,院,ㄩㄢˋ
1088,假,ㄐㄧㄚˇ
1090,假,ㄐㄧㄚˋ
1091,曲,ㄑㄩ
1093,曲,ㄑㄩˇ
1094,火,ㄏㄨㄛˇ
1095,準,ㄓㄨㄣˇ
1096,百,ㄅㄞˇ
1099,談,ㄊㄢˊ
1100,勝,ㄕㄥˋ
1101,碟,ㄉㄧㄝˊ
1102,術,ㄕㄨˋ
1103,推,ㄊㄨㄟ
1104,存,ㄘㄨㄣˊ
1105,治,ㄓˋ
1106,治,ㄔˊ
1107,離,ㄌㄧˊ
1108,易,ㄧˋ
1109,往,ㄨㄤˇ
1110,況,ㄎㄨㄤˋ
1111,晚,ㄨㄢˇ
1112,示,ㄑㄧˊ
1113,示,ㄕˋ
1118,證,ㄓㄥˋ
1119,段,ㄉㄨㄢˋ
1120,導,ㄉㄠˇ
1121,傷,ㄕㄤ
1122,調,ㄉㄧㄠˋ
1123,調,ㄓㄡ
1124,調,ㄊㄧㄠˊ
1126,團,ㄊㄨㄢˊ
1127,七,ㄑㄧ
1129,永,ㄩㄥˇ
1131,剛,ㄍㄤ
1135,哥,ㄍㄜ
1136,甚,ㄕㄜˊ
1137,甚,ㄕㄣˋ
1138,甚,ㄕㄣˊ
1140,德,ㄉㄜˊ
1141,殺,ㄕㄚ
1142,殺,ㄕㄚˋ
1145,怕,ㄆㄚˋ
1146,包,ㄅㄠ
1152,列,ㄌㄧㄝˋ
1153,概,ㄍㄞˋ
1155,照,ㄓㄠˋ
1156,夜,ㄧㄝˋ
1157,排,ㄆㄞˊ
1158,客,ㄎㄜˋ
1159,絕,ㄐㄩㄝˊ
1160,軟,ㄖㄨㄢˇ
1161,商,ㄕㄤ
1164,根,ㄍㄣ
1165,九,ㄐㄧㄡˇ
1166,切,ㄑㄧㄝ
1167,切,ㄑㄧㄝˋ
1168,條,ㄊㄧㄠˊ
1169,集,ㄐㄧˊ
1170,千,ㄑㄧㄢ
1171,落,ㄌㄚˋ
1173,落,ㄌㄨㄛˋ
1174,落,ㄌㄠˋ
1175,竟,ㄐㄧㄥˋ
1178,越,ㄩㄝˋ
1179,待,ㄉㄞ
1180,待,ㄉㄞˋ
1181,忘,ㄨㄤˋ
1182,盡,ㄐㄧㄣˋ
1183,據,ㄐㄩˋ
1184,雙,ㄕㄨㄤ
1185,供,ㄍㄨㄥ
1188,供,ㄍㄨㄥˋ
1189,稱,ㄔㄥ
1190,稱,ㄔㄥˋ
1191,稱,ㄔㄣˋ
1203,座,ㄗㄨㄛˋ
1204,值,ㄓˊ
1206,消,ㄒㄧㄠ
1207,產,ㄔㄢˇ
1209,紅,ㄏㄨㄥˊ
1212,紅,ㄍㄨㄥ
1213,跑,ㄆㄠˇ
1214,嘛,ㄇㄚˊ
1215,嘛,ㄇㄚ˙
1216,園,ㄩㄢˊ
1217,附,ㄈㄨˋ
1218,硬,ㄧㄥˋ
1219,雲,ㄩㄣˊ
1221,遊,ㄧㄡˊ
1222,展,ㄓㄢˇ
1223,執,ㄓˊ
1229,聞,ㄨㄣˋ
1230,聞,ㄨㄣˊ
1231,唱,ㄔㄤˋ
1234,育,ㄩˋ
1235,斯,ㄙ
1236,某,ㄇㄡˇ
1237,技,ㄐㄧˋ
1241,唉,ㄞ
1242,息,ㄒㄧˊ
1243,苦,ㄎㄨˇ
1244,質,ㄓˋ
1245,質,ㄓˊ
1248,油,ㄧㄡˊ
1249,救,ㄐㄧㄡˋ
1250,效,ㄒㄧㄠˋ
1256,須,ㄒㄩ
1257,介,ㄐㄧㄝˋ
1258,首,ㄕㄡˇ
1259,助,ㄓㄨˋ
1260,職,ㄓˊ
1261,例,ㄌㄧˋ
1266,熱,ㄖㄜˋ
1270,畢,ㄅㄧˋ
1280,節,ㄐㄧㄝˊ
1281,害,ㄏㄞˋ
1287,擊,ㄐㄧˊ
1288,亂,ㄌㄨㄢˋ
1289,態,ㄊㄞˋ
1294,嗯,ㄣ
1297,嗯,ㄣ˙
1301,寶,ㄅㄠˇ
1302,倒,ㄉㄠˇ
1303,倒,ㄉㄠˋ
1304,注,ㄓㄨˋ
1305,停,ㄊㄧㄥˊ
1306,古,ㄍㄨˇ
1309,輸,ㄕㄨ
1310,規,ㄍㄨㄟ
1311,福,ㄈㄨˊ
1318,親,ㄑㄧㄥˋ
1320,親,ㄑㄧㄣ
1321,查,ㄓㄚ
1324,查,ㄔㄚˊ
1327,復,ㄈㄨˋ
1328,步,ㄅㄨˋ
1329,舉,ㄐㄩˇ
1334,魚,ㄩˊ
1335,斷,ㄉㄨㄢˋ
1340,終,ㄓㄨㄥ
1341,輕,ㄑㄧㄥ
1347,環,ㄏㄨㄢˊ
1348,練,ㄌㄧㄢˋ
1350,印,ㄧㄣˋ
1351,隨,ㄙㄨㄟˊ
1355,依,ㄧ
1356,趣,ㄑㄩˋ
1357,趣,ㄘㄨˋ
1358,限,ㄒㄧㄢˋ
1359,響,ㄒㄧㄤˇ
1368,省,ㄕㄥˇ
1369,省,ㄒㄧㄥˇ
1370,局,ㄐㄩˊ
1372,續,ㄒㄩˋ
1373,司,ㄙ
1376,角,ㄐㄩㄝˊ
1377,角,ㄐㄧㄠˇ
1378,簡,ㄐㄧㄢˇ
1379,極,ㄐㄧˊ
1380,幹,ㄍㄢˋ
1382,篇,ㄆㄧㄢ
1383,羅,ㄌㄨㄛˊ
1387,佛,ㄈㄛˊ
1390,佛,ㄈㄨˊ
1391,克,ㄎㄜˋ
1392,陽,ㄧㄤˊ
1397,武,ㄨˇ
1398,疑,ㄧˊ
1399,送,ㄙㄨㄥˋ
1400,拉,ㄌㄚ
1402,習,ㄒㄧˊ
1403,源,ㄩㄢˊ
1404,免,ㄇㄧㄢˇ
1425,免,ㄨㄣˋ
1426,志,ㄓˋ
1429,鳥,ㄋㄧㄠˇ
1431,煩,ㄈㄢˊ
1432,足,ㄗㄨˊ
1433,館,ㄍㄨㄢˇ
1435,仍,ㄖㄥˊ
1436,低,ㄉㄧ
1437,廣,ㄍㄨㄤˇ
1438,土,ㄊㄨˇ
1439,呀,ㄧㄚ
1440,樓,ㄌㄡˊ
1441,壞,ㄏㄨㄞˋ
1442,兵,ㄅㄧㄥ
1443,顯,ㄒㄧㄢˇ
1446,率,ㄕㄨㄞˋ
1450,率,ㄌㄩˋ
1451,聖,ㄕㄥˋ
1453,碼,ㄇㄚˇ
1459,眾,ㄓㄨㄥˋ
1460,爭,ㄓㄥ
1461,初,ㄔㄨ
1462,誤,ㄨˋ
1463,楚,ㄔㄨˇ
1464,責,ㄗㄜˊ
1465,境,ㄐㄧㄥˋ
1466,野,ㄧㄝˇ
1467,預,ㄩˋ
1469,具,ㄐㄩˋ
1471,智,ㄓˋ
1474,壓,ㄧㄚ
1475,係,ㄒㄧˋ
1476,青,ㄑㄧㄥ
1477,貴,ㄍㄨㄟˋ
1478,順,ㄕㄨㄣˋ
1481,負,ㄈㄨˋ
1482,魔,ㄇㄛˊ
1483,適,ㄉㄧˊ
1484,適,ㄕˋ
1490,哇,ㄨㄚ
1491,哇,ㄨㄚ˙
1492,測,ㄘㄜˋ
1495,慢,ㄇㄢˋ
1498,懷,ㄏㄨㄞˊ
1499,懂,ㄉㄨㄥˇ
1502,史,ㄕˇ
1503,配,ㄆㄟˋ
1504,嗚,ㄨ
1505,味,ㄨㄟˋ
1512,亦,ㄧˋ
1514,醫,ㄧ
1515,迎,ㄧㄥˊ
1516,舞,ㄨˇ
1517,戀,ㄌㄧㄢˋ
1519,細,ㄒㄧˋ
1520,灌,ㄍㄨㄢˋ
1521,甲,ㄐㄧㄚˇ
1522,帝,ㄉㄧˋ
1523,句,ㄍㄡ
1527,句,ㄐㄩˋ
1528,屬,ㄓㄨˇ
1529,屬,ㄕㄨˇ
1539,靈,ㄌㄧㄥˊ
1541,評,ㄆㄧㄥˊ
1542,騎,ㄑㄧˊ
1545,騎,ㄐㄧˋ
1546,宜,ㄧˊ
1548,敗,ㄅㄞˋ
1549,左,ㄗㄨㄛˇ
1550,追,ㄓㄨㄟ
1551,狂,ㄎㄨㄤˊ
1552,敢,ㄍㄢˇ
1553,春,ㄔㄨㄣ
1554,狗,ㄍㄡˇ
1555,際,ㄐㄧˋ
1556,遇,ㄩˋ
1561,族,ㄗㄨˊ
1563,群,ㄑㄩㄣˊ
1564,痛,ㄊㄨㄥˋ
